id,set
154880,train
154895,train
154897,train
154899,train
154910,train
154911,train
154933,train
154951,train
154966,train
154979,train
155000,train
155014,train
155030,train
155032,train
155041,train
155044,train
155047,train
155057,train
155060,train
155078,train
155081,train
155132,train
155148,train
155158,train
155179,train
155183,train
155200,train
155218,train
155222,train
155224,train
155233,train
155235,train
155249,train
155252,train
155255,train
155259,train
155264,train
155298,train
155312,train
155323,train
155348,train
155366,train
155370,train
155398,train
155401,train
155412,train
155420,train
155426,train
155428,train
155434,train
155444,train
155450,train
155480,train
155486,train
155513,train
155550,train
155568,train
155586,train
155589,train
155603,train
155624,train
155627,train
155632,train
155639,train
155645,train
155646,train
155651,train
155676,train
155698,train
155704,train
155718,train
155725,train
155754,train
155759,train
155766,train
155774,train
155783,train
155784,train
155789,train
155801,train
155807,train
155866,train
155885,train
155889,train
155891,train
15590,train
155915,train
155920,train
155926,train
155927,train
15602,train
156036,train
156045,train
156047,train
156056,train
156059,train
156077,train
156085,train
156094,train
156109,train
156113,train
156117,train
156138,train
156153,train
156162,train
156170,train
156179,train
156181,train
156185,train
156196,train
156218,train
15623,train
156259,train
156295,train
156318,train
156319,train
156321,train
156329,train
156353,train
156356,train
156392,train
156395,train
156402,train
156428,train
156432,train
156438,train
156475,train
156477,train
156482,train
156487,train
156488,train
156489,train
156490,train
156492,train
156499,train
156513,train
156518,train
156521,train
156522,train
156529,train
156555,train
156560,train
156569,train
156574,train
156612,train
156615,train
156616,train
156619,train
156628,train
156673,train
156674,train
156694,train
156713,train
156730,train
156737,train
156750,train
156755,train
156760,train
156767,train
156777,train
15678,train
156790,train
156792,train
156822,train
156831,train
156872,train
15689,train
156903,train
156924,train
156929,train
156950,train
156969,train
156970,train
156981,train
156987,train
156988,train
157011,train
157040,train
157047,train
157049,train
157085,train
157107,train
157110,train
157111,train
157113,train
157114,train
157130,train
157155,train
157170,train
15718,train
157191,train
157208,train
157227,train
157244,train
157246,train
157248,train
157250,train
157282,train
157292,train
157298,train
157304,train
157314,train
157323,train
157324,train
157325,train
157366,train
157406,train
157430,train
157436,train
157489,train
157526,train
157541,train
157570,train
157579,train
157596,train
157597,train
157616,train
157618,train
157627,train
157632,train
157634,train
157641,train
157678,train
15771,train
157723,train
157742,train
157745,train
157747,train
157748,train
157753,train
157764,train
157775,train
157791,train
15780,train
157853,train
157854,train
157917,train
157920,train
157934,train
157935,train
157937,train
157942,train
157949,train
157960,train
157969,train
157972,train
157987,train
158019,train
15802,train
158038,train
158060,train
158063,train
158084,train
158087,train
158090,train
158111,train
158116,train
158117,train
158120,train
158124,train
158127,train
158129,train
158158,train
158173,train
158177,train
158192,train
158194,train
158198,train
158203,train
158211,train
158213,train
158223,train
158224,train
158227,train
158232,train
158238,train
158242,train
158253,train
158254,train
158255,train
158276,train
158282,train
158302,train
158325,train
158339,train
158343,train
158346,train
158352,train
158366,train
158371,train
158376,train
158429,train
158433,train
158447,train
158448,train
158476,train
158489,train
158505,train
158513,train
158520,train
158543,train
158568,train
158575,train
15857,train
158603,train
158613,train
158615,train
15861,train
158630,train
158713,train
158727,train
158737,train
158741,train
158744,train
158754,train
158774,train
158777,train
158790,train
158792,train
158797,train
158841,train
15885,train
15887,train
158888,train
158890,train
158894,train
158906,train
158909,train
158914,train
158932,train
158933,train
158939,train
158942,train
158959,train
158961,train
158965,train
158987,train
15900,train
159019,train
159056,train
159074,train
159077,train
159104,train
159126,train
159144,train
159149,train
159163,train
159166,train
159185,train
159198,train
159210,train
159222,train
159226,train
159233,train
159241,train
159258,train
159259,train
159260,train
159281,train
159284,train
159285,train
159299,train
159309,train
159310,train
159313,train
159317,train
159318,train
159340,train
159342,train
159359,train
159362,train
159364,train
159384,train
159423,train
159431,train
159434,train
159448,train
159452,train
159453,train
159457,train
159469,train
159533,train
159541,train
159548,train
159558,train
159593,train
159601,train
159606,train
159629,train
159645,train
159647,train
159650,train
159656,train
159658,train
159692,train
159700,train
159736,train
159857,train
159862,train
159880,train
159884,train
159895,train
159935,train
159946,train
159953,train
159957,train
159959,train
159962,train
159984,train
160000,train
160026,train
160047,train
160050,train
160057,train
160062,train
160125,train
160129,train
160143,train
160178,train
160218,train
160223,train
160228,train
160229,train
160234,train
160249,train
160257,train
160275,train
16027,train
160309,train
160328,train
160336,train
160347,train
160356,train
160359,train
160382,train
160386,train
160399,train
160400,train
160401,train
160406,train
160413,train
160501,train
160507,train
160556,train
160561,train
160568,train
160572,train
160582,train
160593,train
160597,train
160599,train
160613,train
160639,train
160645,train
160658,train
160667,train
160670,train
160708,train
160735,train
160754,train
160759,train
160767,train
160799,train
160809,train
160812,train
160815,train
160817,train
160819,train
160820,train
160838,train
160859,train
160898,train
160903,train
160918,train
160924,train
160991,train
160999,train
16100,train
16102,train
161038,train
161058,train
161078,train
161081,train
161083,train
161102,train
161128,train
161153,train
161169,train
161174,train
161192,train
161203,train
161208,train
161293,train
161322,train
161327,train
161350,train
161354,train
16136,train
161392,train
161402,train
161435,train
161437,train
161445,train
161453,train
161455,train
161471,train
161473,train
161475,train
161479,train
161481,train
161497,train
161498,train
16149,train
161502,train
161508,train
161510,train
161527,train
161533,train
161546,train
161549,train
161572,train
161635,train
161639,train
161640,train
161670,train
161705,train
161718,train
161745,train
161756,train
161768,train
161775,train
161776,train
16177,train
161781,train
161782,train
161788,train
161801,train
161815,train
161865,train
161880,train
161886,train
161910,train
161911,train
161994,train
162019,train
162070,train
162120,train
162125,train
162133,train
162145,train
162148,train
162150,train
162174,train
162179,train
16218,train
162212,train
162213,train
162222,train
16223,train
162251,train
16226,train
16227,train
162320,train
162323,train
162331,train
162337,train
162347,train
162358,train
162364,train
162370,train
162385,train
162400,train
162405,train
162408,train
162416,train
162457,train
162477,train
162483,train
162489,train
162492,train
162507,train
162526,train
162549,train
162551,train
162554,train
162555,train
162560,train
162569,train
162577,train
162614,train
162661,train
162702,train
162710,train
162750,train
162755,train
162778,train
162779,train
162780,train
162781,train
162798,train
162809,train
162839,train
162855,train
162858,train
162869,train
162888,train
162894,train
162898,train
162903,train
162904,train
162919,train
162928,train
162981,train
163010,train
163011,train
163069,train
163085,train
163090,train
163106,train
163114,train
163116,train
163120,train
163130,train
163139,train
163153,train
163161,train
163216,train
163221,train
163224,train
163226,train
163249,train
163254,train
163275,train
16328,train
16329,train
163339,train
163345,train
163355,train
163362,train
163365,train
163375,train
163399,train
163415,train
163427,train
163433,train
163441,train
163443,train
163446,train
163465,train
163468,train
163487,train
163488,train
163489,train
163490,train
163501,train
163503,train
163518,train
163519,train
163523,train
163524,train
163531,train
163539,train
163553,train
163575,train
163631,train
163666,train
163667,train
163669,train
163696,train
163708,train
163712,train
163717,train
163729,train
163732,train
163738,train
163776,train
163800,train
163810,train
163815,train
163841,train
163861,train
163864,train
16389,train
163910,train
164018,train
164027,train
164032,train
